text,label
I'll be late by 10 minutes class,ham
Thanks for your help done shop,ham
URGENT EXCLUSIVE HOT LIMITED CLAIM http://offer. BONUS ACT LOTTERY sms ACT 100% ACT BONUS LIMITED,spam
DEAL IMMEDIATELY IMMEDIATELY BONUS http://offer. WIN PRIZE http://bit.ly/ WIN OFFER OFFER FREE PRIZE EXCLUSIVE HOT 9245,spam
Please check email office,ham
Call me when you are free home,ham
Happy birthday!,ham
Can you send the file? 2 done bus,ham
Reached home 25 home,ham
Are we meeting today? done,ham
Let's catch up later 25 ok gym,ham
Good night,ham
Thanks for your help yup,ham
Reached home 30 done bus,ham
Let's catch up later,ham
Where are you? 12 class,ham
Thanks for your help 9 bus,ham
Reached home 8 sure,ham
Lunch at 1 pm works yup,ham
Where are you? 9 done shop,ham
Are we meeting today? 12 ok bus,ham
reply http://bit.ly/ EXCLUSIVE WIN reply DISCOUNT NOW http://offer.,spam
Please check email ok office,ham
Please check email 8 yup,ham
Thanks for your help 25 class,ham
EXCLUSIVE VOUCHER PRIZE 100% SMS DEAL HTTP://OFFER. HTTP://BIT.LY/ $$$ GIFT CASH FREE OFFER VOUCHER GUARANTEED DISCOUNT FREE,spam
Happy birthday! 8 office,ham
Good night,ham
URGENT HOT SMS IMMEDIATELY LOTTERY OFFER OFFER PRIZE GUARANTEED STOP GIFT ACT 47773,spam
Thanks for your help 21,ham
Let's catch up later 15,ham
Meeting moved to tomorrow 24 home,ham
Reached home sure shop,ham
Thanks for your help 21,ham
Can you send the file? 18,ham
Call me when you are free ok home,ham
Happy birthday! 3 thanks shop,ham
DEAL OFFER FREE VOUCHER CLICK FREE 100%,spam
DISCOUNT LIMITED CONGRATS $$$ DISCOUNT FREE CASH $$$ 100% 100% PRIZE LOTTERY CLAIM URGENT CLAIM EXCLUSIVE NOW 72535,spam
http://bit.ly/ STOP WIN WIN EXCLUSIVE WIN 72440,spam
WIN GUARANTEED CASH HOT CLAIM VOUCHER NOW CLAIM http://offer. 81084,spam
Where are you? 5 done,ham
Good night 21 done,ham
Are we meeting today? done,ham
Let's catch up later ok,ham
Meeting moved to tomorrow 21 home,ham
Can you send the file?,ham
Are we meeting today? 2 ok,ham
Where are you? 2 office,ham
Thanks for your help 19 thanks,ham
Let's catch up later 4 office,ham
HOT BONUS CLICK LOTTERY GUARANTEED http://bit.ly/ 100% CONGRATS DEAL CLAIM FREE,spam
Lunch at 1 pm works shop,ham
Happy birthday! 20 ok,ham
I'll be late by 10 minutes 26 please,ham
Call me when you are free 9,ham
Call me when you are free 13 shop,ham
Reached home yup,ham
Lunch at 1 pm works 22 thanks,ham
Meeting moved to tomorrow please bus,ham
DEAL PRIZE LIMITED IMMEDIATELY CONGRATS DEAL HOT CLAIM 100% CLICK CASH SMS FREE 23951,spam
Where are you? done,ham
Reached home 15 please,ham
Call me when you are free yup bus,ham
Meeting moved to tomorrow 26 gym,ham
Please check email 24,ham
I'll be late by 10 minutes 6 gym,ham
Lunch at 1 pm works home,ham
Thanks for your help 25 home,ham
ACT $$$ LOTTERY BONUS $$$ HTTP://OFFER. WIN DISCOUNT CLICK LOTTERY WIN CONGRATS HOT 77359,spam
Can you send the file?,ham
See you soon,ham
Lunch at 1 pm works 18 ok gym,ham
Let's catch up later 4 yup,ham
Happy birthday! sure,ham
Please check email 29,ham
Happy birthday! 29 please,ham
Good night,ham
I'll be late by 10 minutes sure shop,ham
Let's catch up later 10 ok shop,ham
Happy birthday!,ham
DISCOUNT sms reply WIN GIFT CONGRATS CLAIM http://bit.ly/ CLAIM WIN CONGRATS OFFER BONUS GIFT DEAL NOW 38685,spam
Where are you? 14 ok,ham
Where are you? 2 please,ham
See you soon 12 done bus,ham
VOUCHER WIN HTTP://OFFER. OFFER CLICK HTTP://BIT.LY/ HTTP://OFFER. SMS VOUCHER GUARANTEED LIMITED GUARANTEED GIFT WIN VOUCHER DISCOUNT 26479,spam
Can you send the file?,ham
See you soon ok gym,ham
Reached home gym,ham
Are we meeting today? please shop,ham
Happy birthday!,ham
Reached home 24,ham
DISCOUNT DISCOUNT GIFT GIFT CLAIM DISCOUNT EXCLUSIVE 100% EXCLUSIVE IMMEDIATELY http://bit.ly/ reply 11757,spam
Thanks for your help 30 office,ham
Are we meeting today? 26 please home,ham
Call me when you are free shop,ham
Meeting moved to tomorrow 28,ham
Reached home,ham
Call me when you are free,ham
I'll be late by 10 minutes office,ham
Thanks for your help bus,ham
Lunch at 1 pm works 10 ok,ham
Lunch at 1 pm works 24,ham
Thanks for your help 11 done,ham
See you soon yup,ham
Meeting moved to tomorrow 22 yup office,ham
Where are you? 14 please bus,ham
Lunch at 1 pm works 17,ham
Let's catch up later 28,ham
Call me when you are free 26,ham
I'll be late by 10 minutes 5 please bus,ham
CONGRATS WIN WIN SMS OFFER BONUS IMMEDIATELY EXCLUSIVE GIFT REPLY 100% STOP HOT 54631,spam
Thanks for your help thanks,ham
Thanks for your help 1 done gym,ham
Good night,ham
Call me when you are free 5 ok office,ham
Happy birthday! 8 shop,ham
FREE $$$ ACT ACT HOT PRIZE GUARANTEED CLICK GIFT HOT ACT LIMITED CLAIM DISCOUNT WIN GUARANTEED 10895,spam
Are we meeting today? 16,ham
Meeting moved to tomorrow 27 yup,ham
Can you send the file? 18 thanks,ham
Happy birthday! 12 gym,ham
I'll be late by 10 minutes,ham
Meeting moved to tomorrow done,ham
Call me when you are free 7 shop,ham
See you soon done,ham
Lunch at 1 pm works done,ham
Please check email done,ham
CASH HTTP://BIT.LY/ PRIZE VOUCHER HOT GIFT CLICK,spam
Thanks for your help bus,ham
Lunch at 1 pm works class,ham
Good night 23 done gym,ham
Reached home 24 sure office,ham
See you soon done gym,ham
See you soon 15,ham
Please check email ok,ham
Please check email 18 office,ham
Can you send the file? home,ham
NOW BONUS VOUCHER HOT 100% HOT sms STOP DEAL BONUS ACT VOUCHER IMMEDIATELY 81400,spam
Good night 8 done,ham
On my way 9 done bus,ham
Reached home 12,ham
On my way sure,ham
Where are you? 3,ham
Reached home please,ham
Call me when you are free 21,ham
Happy birthday!,ham
Thanks for your help 10,ham
Lunch at 1 pm works 3 yup,ham
Reached home 24 please home,ham
Meeting moved to tomorrow 7 gym,ham
Please check email,ham
Meeting moved to tomorrow,ham
Where are you? 4,ham
Lunch at 1 pm works 5,ham
I'll be late by 10 minutes,ham
Reached home 12,ham
I'll be late by 10 minutes 12,ham
Meeting moved to tomorrow 19,ham
Where are you? 11,ham
Lunch at 1 pm works 18,ham
See you soon sure,ham
Thanks for your help done,ham
DEAL CONGRATS sms DISCOUNT DEAL http://offer. DISCOUNT NOW reply URGENT,spam
Lunch at 1 pm works sure class,ham
Call me when you are free 17,ham
Can you send the file? class,ham
OFFER NOW FREE GUARANTEED LIMITED GIFT LOTTERY $$$ URGENT EXCLUSIVE http://offer. 88915,spam
http://bit.ly/ CLAIM GUARANTEED FREE EXCLUSIVE WIN GUARANTEED reply HOT http://bit.ly/ URGENT reply CONGRATS HOT 100% IMMEDIATELY LIMITED 85876,spam
SMS SMS URGENT EXCLUSIVE CLAIM REPLY STOP HTTP://OFFER. LOTTERY,spam
WIN SMS ACT BONUS GIFT ACT CLICK NOW VOUCHER CLICK GUARANTEED PRIZE 82834,spam
Are we meeting today? 28 office,ham
See you soon 18 please class,ham
Are we meeting today? 3,ham
Can you send the file? 29 ok,ham
NOW CLICK reply LOTTERY OFFER sms CONGRATS 5257,spam
On my way,ham
BONUS ACT FREE $$$ NOW CASH LIMITED http://bit.ly/ CLICK,spam
NOW http://bit.ly/ GIFT 100% GIFT GIFT 60484,spam
I'll be late by 10 minutes sure bus,ham
Please check email 29 please bus,ham
Lunch at 1 pm works 25 done home,ham
Call me when you are free 30,ham
Happy birthday! 1 thanks,ham
Are we meeting today? 10 sure home,ham
Thanks for your help sure,ham
Let's catch up later sure,ham
Where are you? 30 ok gym,ham
Can you send the file?,ham
LOTTERY CLICK http://offer. FREE CLAIM PRIZE LOTTERY sms FREE LIMITED sms ACT 97123,spam
WIN reply sms STOP http://offer. IMMEDIATELY CONGRATS reply 55673,spam
Call me when you are free home,ham
Let's catch up later please,ham
Happy birthday! 3 shop,ham
Please check email bus,ham
Reached home 19 shop,ham
Are we meeting today? 23 yup gym,ham
Are we meeting today? 13 gym,ham
Good night thanks,ham
Call me when you are free 2 shop,ham
Please check email 29,ham
See you soon 4 ok bus,ham
Let's catch up later thanks home,ham
See you soon 18,ham
HTTP://BIT.LY/ HTTP://OFFER. GIFT EXCLUSIVE URGENT WIN STOP 69630,spam
Thanks for your help 1 sure gym,ham
On my way,ham
CLICK CASH EXCLUSIVE IMMEDIATELY reply http://offer. http://offer. IMMEDIATELY BONUS VOUCHER PRIZE VOUCHER BONUS WIN OFFER,spam
See you soon home,ham
Lunch at 1 pm works 29 yup,ham
Happy birthday! done,ham
Let's catch up later,ham
Reached home 14 shop,ham
LIMITED PRIZE $$$ HTTP://BIT.LY/ STOP CLICK DEAL DEAL 100% 80815,spam
NOW WIN LIMITED $$$ LOTTERY $$$ DISCOUNT 14997,spam
Good night 30,ham
Let's catch up later,ham
Where are you? 7,ham
Lunch at 1 pm works 10 please,ham
Thanks for your help 22 please,ham
CLICK ACT HOT IMMEDIATELY CLAIM 100% GUARANTEED,spam
Where are you?,ham
Thanks for your help 15 shop,ham
I'll be late by 10 minutes 21 shop,ham
http://bit.ly/ GUARANTEED $$$ $$$ LOTTERY http://offer. http://bit.ly/ CLICK reply CONGRATS LIMITED URGENT BONUS,spam
CONGRATS BONUS NOW HTTP://BIT.LY/ DISCOUNT $$$ 21071,spam
Can you send the file?,ham
Can you send the file? 28,ham
Lunch at 1 pm works 13 sure shop,ham
I'll be late by 10 minutes 9 gym,ham
On my way 23 sure shop,ham
Where are you? yup,ham
On my way sure class,ham
Lunch at 1 pm works 7 yup,ham
See you soon yup,ham
On my way,ham
I'll be late by 10 minutes 18 sure,ham
Thanks for your help done class,ham
Are we meeting today? done,ham
Good night done office,ham
Meeting moved to tomorrow 10 ok,ham
BONUS IMMEDIATELY VOUCHER URGENT OFFER CLAIM EXCLUSIVE PRIZE DEAL DISCOUNT HTTP://OFFER. NOW WIN LIMITED REPLY LIMITED 70677,spam
WIN LIMITED GUARANTEED $$$ GIFT 100% CASH IMMEDIATELY HOT GIFT 71937,spam
I'll be late by 10 minutes 4 office,ham
Call me when you are free 1 yup,ham
Meeting moved to tomorrow 25 yup,ham
GIFT PRIZE CLICK http://bit.ly/ BONUS FREE GUARANTEED HOT WIN WIN PRIZE WIN 62009,spam
Good night,ham
Meeting moved to tomorrow 12 shop,ham
BONUS REPLY VOUCHER WIN PRIZE CASH CLAIM LIMITED HTTP://BIT.LY/ HTTP://OFFER. LOTTERY STOP 58818,spam
Happy birthday! 21,ham
Please check email 14 please home,ham
$$$ $$$ ACT CONGRATS HTTP://BIT.LY/ BONUS CASH GUARANTEED NOW REPLY VOUCHER HTTP://BIT.LY/ WIN HOT 45373,spam
Reached home class,ham
Call me when you are free 25 class,ham
On my way 24 home,ham
Where are you? sure office,ham
Thanks for your help 13 office,ham
Call me when you are free gym,ham
Can you send the file? ok shop,ham
Meeting moved to tomorrow 14 shop,ham
Happy birthday! 18,ham
CONGRATS $$$ SMS CLAIM HTTP://OFFER. LOTTERY SMS OFFER HTTP://BIT.LY/ CLAIM STOP PRIZE DISCOUNT SMS 5699,spam
Thanks for your help 15 sure bus,ham
FREE STOP URGENT WIN DEAL CONGRATS http://bit.ly/ PRIZE CASH EXCLUSIVE http://offer. CLAIM $$$ sms http://offer. GIFT DEAL 57141,spam
Are we meeting today?,ham
Good night 2 yup,ham
Let's catch up later 25,ham
NOW $$$ VOUCHER IMMEDIATELY FREE CASH HTTP://BIT.LY/ LOTTERY $$$ SMS DISCOUNT,spam
Lunch at 1 pm works 9 bus,ham
Call me when you are free 24 bus,ham
Let's catch up later please bus,ham
Please check email bus,ham
DISCOUNT STOP FREE DEAL $$$ SMS LOTTERY REPLY 36198,spam
Reached home,ham
OFFER LOTTERY URGENT OFFER LIMITED URGENT ACT LOTTERY IMMEDIATELY LIMITED HOT,spam
HOT PRIZE IMMEDIATELY IMMEDIATELY CASH HOT 89806,spam
Let's catch up later yup,ham
On my way 25 ok office,ham
Reached home ok,ham
Meeting moved to tomorrow,ham
Thanks for your help,ham
Happy birthday! 10 office,ham
Please check email done,ham
Where are you? sure,ham
Reached home 28 sure,ham
Lunch at 1 pm works class,ham
HOT PRIZE CLAIM BONUS LOTTERY BONUS CONGRATS HOT CASH,spam
Lunch at 1 pm works 2 class,ham
On my way 11,ham
Lunch at 1 pm works 21 gym,ham
NOW BONUS $$$ PRIZE CLAIM OFFER 5576,spam
I'll be late by 10 minutes,ham
Happy birthday! 24,ham
Good night 22,ham
On my way 25 gym,ham
DISCOUNT DEAL CONGRATS NOW HTTP://OFFER. DEAL 100% STOP CLICK 10064,spam
Reached home 25 bus,ham
Please check email 2 done,ham
Where are you?,ham
Good night please,ham
IMMEDIATELY ACT CONGRATS reply GUARANTEED CASH CLAIM reply CLAIM OFFER http://offer. IMMEDIATELY EXCLUSIVE VOUCHER PRIZE CLAIM VOUCHER 93193,spam
Can you send the file? 25 bus,ham
On my way 20,ham
Good night please office,ham
Call me when you are free thanks,ham
Please check email 14,ham
Thanks for your help 15,ham
I'll be late by 10 minutes 19 done,ham
I'll be late by 10 minutes 10 class,ham
Reached home,ham
Lunch at 1 pm works 28 done,ham
Thanks for your help 28 shop,ham
Meeting moved to tomorrow sure bus,ham
Thanks for your help,ham
See you soon,ham
Reached home 13 please,ham
Thanks for your help 21,ham
Let's catch up later ok class,ham
Are we meeting today? bus,ham
Please check email,ham
http://offer. FREE CONGRATS PRIZE http://offer. WIN FREE LIMITED OFFER GIFT NOW BONUS EXCLUSIVE 56499,spam
On my way 18,ham
On my way 8 please,ham
Call me when you are free 21 thanks,ham
Can you send the file? office,ham
Thanks for your help 16 yup office,ham
Please check email 19,ham
Reached home 15 shop,ham
Can you send the file?,ham
I'll be late by 10 minutes 7,ham
FREE IMMEDIATELY FREE CONGRATS http://offer. $$$ URGENT CLICK 100% $$$ 45001,spam
Please check email yup shop,ham
Where are you?,ham
Are we meeting today? 23,ham
On my way,ham
Call me when you are free,ham
Where are you?,ham
I'll be late by 10 minutes 20 please home,ham
CONGRATS GUARANTEED HOT LOTTERY NOW BONUS STOP DEAL BONUS GUARANTEED GUARANTEED 89535,spam
BONUS VOUCHER $$$ VOUCHER CONGRATS OFFER REPLY IMMEDIATELY LIMITED EXCLUSIVE CLAIM LOTTERY HTTP://OFFER. HTTP://OFFER. HTTP://BIT.LY/ 37478,spam
Happy birthday! 13 bus,ham
Are we meeting today? 26,ham
IMMEDIATELY IMMEDIATELY FREE HTTP://OFFER. IMMEDIATELY REPLY DISCOUNT ACT VOUCHER HTTP://OFFER. HTTP://BIT.LY/ SMS GIFT 100% BONUS 46632,spam
GIFT DEAL EXCLUSIVE EXCLUSIVE SMS URGENT NOW IMMEDIATELY DISCOUNT REPLY 34857,spam
Please check email sure,ham
IMMEDIATELY HOT SMS OFFER GUARANTEED 100% PRIZE HTTP://OFFER. DEAL BONUS GIFT GIFT SMS REPLY $$$ IMMEDIATELY PRIZE 17514,spam
Please check email 19 thanks,ham
Thanks for your help 17 yup home,ham
Where are you? 17 gym,ham
I'll be late by 10 minutes sure,ham
Good night 14 class,ham
$$$ GUARANTEED EXCLUSIVE OFFER EXCLUSIVE SMS REPLY VOUCHER CLICK GUARANTEED CASH 99030,spam
Meeting moved to tomorrow 5 ok home,ham
WIN BONUS PRIZE STOP HOT 100% DEAL HOT 100% FREE http://offer. GUARANTEED GUARANTEED CLAIM $$$ CLAIM WIN 11088,spam
Meeting moved to tomorrow 23 ok,ham
Happy birthday! 3,ham
Happy birthday! shop,ham
Call me when you are free 24,ham
Please check email class,ham
Are we meeting today? 12,ham
DEAL ACT WIN DISCOUNT DEAL 100% NOW SMS IMMEDIATELY 87281,spam
Can you send the file? 26 done,ham
Happy birthday! 17 bus,ham
Happy birthday! 30 class,ham
Please check email ok,ham
Call me when you are free 24 bus,ham
See you soon 30 done,ham
STOP PRIZE HTTP://OFFER. WIN DISCOUNT ACT BONUS LOTTERY OFFER $$$ LIMITED NOW SMS LOTTERY,spam
VOUCHER REPLY FREE STOP BONUS $$$ STOP ACT ACT GUARANTEED URGENT 18626,spam
ACT PRIZE CLAIM HTTP://OFFER. CLICK DEAL 100% DEAL CASH BONUS BONUS LIMITED HTTP://OFFER. FREE CONGRATS 98238,spam
Are we meeting today? office,ham
EXCLUSIVE GIFT LOTTERY HOT GUARANTEED DEAL CASH DEAL GUARANTEED OFFER http://bit.ly/ CONGRATS DISCOUNT 54929,spam
See you soon 15,ham
Happy birthday! 11,ham
Good night bus,ham
Where are you? please,ham
On my way 1 office,ham
Happy birthday! yup office,ham
Good night 29 ok,ham
Where are you? sure shop,ham
Lunch at 1 pm works class,ham
Please check email sure gym,ham
Are we meeting today? 24,ham
LIMITED DISCOUNT DEAL VOUCHER $$$ CONGRATS reply IMMEDIATELY NOW 100% CLAIM CONGRATS PRIZE PRIZE,spam
Lunch at 1 pm works 27,ham
STOP GIFT GIFT CONGRATS NOW ACT STOP CLAIM 100%,spam
Call me when you are free,ham
I'll be late by 10 minutes,ham
Happy birthday! 4,ham
Can you send the file? 11,ham
LIMITED IMMEDIATELY DEAL http://bit.ly/ IMMEDIATELY DEAL http://bit.ly/ STOP WIN GUARANTEED OFFER http://offer. WIN CLICK OFFER ACT 1423,spam
See you soon 2 class,ham
On my way,ham
Call me when you are free 28 yup home,ham
Let's catch up later office,ham
See you soon 16 bus,ham
URGENT DISCOUNT BONUS WIN SMS URGENT CASH LIMITED LOTTERY 99949,spam
Lunch at 1 pm works 23 home,ham
Reached home 8 done,ham
Call me when you are free 7 yup office,ham
Can you send the file? 15 gym,ham
On my way 24 office,ham
Call me when you are free 30 sure shop,ham
Are we meeting today? ok office,ham
Let's catch up later office,ham
Reached home home,ham
WIN LOTTERY STOP CONGRATS sms STOP WIN CLAIM http://bit.ly/ GIFT,spam
Are we meeting today? thanks bus,ham
DISCOUNT EXCLUSIVE $$$ GIFT sms IMMEDIATELY GUARANTEED 100% IMMEDIATELY WIN VOUCHER LOTTERY GIFT LOTTERY GIFT 13362,spam
Thanks for your help 28 ok,ham
LOTTERY NOW HOT $$$ SMS CLAIM DISCOUNT LOTTERY CASH VOUCHER EXCLUSIVE 64514,spam
Lunch at 1 pm works,ham
Meeting moved to tomorrow 16 please class,ham
Thanks for your help done,ham
Can you send the file?,ham
On my way 16 office,ham
CLICK EXCLUSIVE PRIZE CASH STOP $$$ LOTTERY NOW OFFER CLAIM NOW LIMITED CONGRATS OFFER,spam
Lunch at 1 pm works,ham
Are we meeting today? 28 bus,ham
Thanks for your help home,ham
See you soon 18 class,ham
Reached home shop,ham
Good night thanks,ham
Thanks for your help,ham
Call me when you are free 4 done,ham
Call me when you are free gym,ham
Lunch at 1 pm works,ham
Where are you? 18 yup,ham
Meeting moved to tomorrow 7 yup office,ham
Call me when you are free 11,ham
Can you send the file? 30 ok office,ham
Call me when you are free 9 sure office,ham
reply CLICK CLAIM OFFER GIFT PRIZE CLAIM EXCLUSIVE ACT ACT URGENT 100% DEAL,spam
Please check email bus,ham
Meeting moved to tomorrow 10 thanks,ham
Call me when you are free sure class,ham
Reached home please office,ham
Happy birthday! 18 home,ham
Happy birthday! 4 bus,ham
Reached home 10 bus,ham
Let's catch up later done,ham
GUARANTEED sms ACT CASH ACT LIMITED FREE CASH ACT STOP GIFT VOUCHER 6491,spam
LOTTERY IMMEDIATELY FREE CLICK DEAL FREE reply CLAIM CLAIM 54112,spam
Can you send the file?,ham
Call me when you are free,ham
Lunch at 1 pm works 3 ok,ham
Call me when you are free 24,ham
Are we meeting today?,ham
$$$ NOW CLICK EXCLUSIVE OFFER WIN FREE CASH LOTTERY DEAL NOW CASH FREE DISCOUNT HTTP://BIT.LY/ 34530,spam
Can you send the file? thanks bus,ham
EXCLUSIVE OFFER http://bit.ly/ http://offer. FREE reply FREE DISCOUNT HOT LIMITED OFFER WIN GUARANTEED 4648,spam
Call me when you are free 19,ham
Are we meeting today? 20 please,ham
Good night 20,ham
Are we meeting today? 21 office,ham
I'll be late by 10 minutes 23 home,ham
Where are you? 19 thanks gym,ham
Are we meeting today? 23 done,ham
Let's catch up later 13 home,ham
Call me when you are free ok,ham
Call me when you are free class,ham
Where are you? 28 bus,ham
DEAL REPLY HTTP://BIT.LY/ PRIZE REPLY IMMEDIATELY OFFER DISCOUNT SMS CLAIM OFFER HTTP://OFFER. STOP REPLY STOP 87413,spam
On my way 30,ham
Thanks for your help 12 shop,ham
CASH CLICK WIN DISCOUNT REPLY EXCLUSIVE HTTP://OFFER. GUARANTEED HTTP://OFFER. LIMITED STOP 68446,spam
Let's catch up later ok home,ham
Let's catch up later 14 please shop,ham
Meeting moved to tomorrow thanks,ham
http://bit.ly/ sms STOP ACT GUARANTEED LIMITED WIN CLAIM http://offer. PRIZE CONGRATS OFFER 73739,spam
See you soon 29,ham
Happy birthday! done,ham
Happy birthday! yup home,ham
Reached home 1 yup,ham
Good night class,ham
Reached home,ham
Are we meeting today? 6 please,ham
Good night 25 please gym,ham
Are we meeting today? yup gym,ham
Reached home sure,ham
Meeting moved to tomorrow 24 done bus,ham
Meeting moved to tomorrow,ham
Let's catch up later 5 done,ham
Please check email please,ham
Reached home 2 ok gym,ham
On my way,ham
Where are you? class,ham
Lunch at 1 pm works 8,ham
See you soon 8 ok,ham
Thanks for your help please shop,ham
Good night 11 yup,ham
Lunch at 1 pm works 22,ham
Call me when you are free 10 done,ham
GIFT REPLY CONGRATS SMS EXCLUSIVE BONUS DEAL DISCOUNT CLICK DISCOUNT HOT BONUS DEAL REPLY 41716,spam
On my way 23,ham
Call me when you are free yup,ham
Please check email 29 thanks office,ham
Can you send the file? 15 done,ham
Lunch at 1 pm works 21 sure,ham
EXCLUSIVE reply LOTTERY PRIZE STOP reply LOTTERY CLAIM 63037,spam
I'll be late by 10 minutes 2,ham
HTTP://BIT.LY/ OFFER GUARANTEED BONUS 100% DISCOUNT $$$ LOTTERY CLAIM CLICK CLICK NOW CLAIM PRIZE DEAL CONGRATS,spam
LIMITED URGENT PRIZE FREE CASH CONGRATS LOTTERY OFFER PRIZE GUARANTEED IMMEDIATELY STOP 46114,spam
On my way gym,ham
Call me when you are free 7,ham
Lunch at 1 pm works,ham
Thanks for your help,ham
Call me when you are free 7 ok bus,ham
Happy birthday!,ham
Where are you? 20 ok shop,ham
Lunch at 1 pm works 15 home,ham
NOW DISCOUNT STOP IMMEDIATELY http://offer. LIMITED DISCOUNT VOUCHER,spam
LOTTERY URGENT ACT HTTP://BIT.LY/ OFFER URGENT $$$ DEAL SMS 78557,spam
Let's catch up later 12,ham
BONUS ACT BONUS IMMEDIATELY STOP OFFER WIN CONGRATS PRIZE URGENT 100% VOUCHER 55391,spam
DEAL NOW HTTP://BIT.LY/ BONUS SMS URGENT CONGRATS,spam
